2;2019;2;6415;2;135;72.4;2.0;24000
2;2019;2;9493;2;135;78.5;1.8;22500
2;2019;2;5830;2;135;72.4;2.0;22790
2;2019;2;9781;2;135;72.4;2.0;22790
2;2019;2;8950;2;135;72.4;2.0;21490
2;2019;1;12000;1;145;39.2;1.2;17250
2;2019;1;7016;1;145;39.2;1.2;15998
2;2019;2;13872;2;140;72.4;2.0;20498
2;2019;1;2336;1;145;39.2;1.2;15990
2;2019;2;3892;2;140;58.9;1.8;20488
2;2019;1;4886;1;150;39.2;1.2;20288
2;2019;1;9770;1;145;39.2;1.2;17995
2;2019;1;8599;1;145;39.2;1.2;16490
2;2019;1;5346;1;145;39.2;1.2;15990
2;2019;1;3250;1;145;39.2;1.2;18290
2;2019;1;4290;1;150;39.2;1.2;19998
2;2019;2;3497;2;140;72.4;2.0;23888
2;2019;1;6449;1;145;39.2;1.2;15990
2;2020;2;998;2;135;53.3;2.0;27495
2;2019;2;3988;2;135;72.4;2.0;23448
2;2019;2;5268;2;135;72.4;2.0;22990
2;2019;1;1110;1;145;39.2;1.2;18295
2;2019;1;1436;1;145;39.2;1.2;18995
2;2019;2;9296;2;135;58.9;1.8;21490
2;2019;2;8322;2;135;72.4;2.0;22790
2;2019;1;9000;1;145;39.2;1.2;17490
2;2019;2;8000;2;135;72.4;2.0;24388
2;2020;2;10000;2;135;53.3;2.0;25988
2;2019;1;8328;1;145;39.2;1.2;16490
2;2019;2;10836;2;135;78.5;1.8;21790
2;2019;1;4890;1;145;39.2;1.2;16490
2;2019;2;5651;2;140;72.4;2.0;24790
2;2019;2;9735;2;135;78.5;1.8;21490
2;2019;1;8514;1;145;39.2;1.2;18495
2;2019;1;4774;1;145;39.2;1.2;18495
2;2019;2;7500;2;140;58.9;1.8;24995
2;2019;1;3000;1;145;39.2;1.2;16995
2;2019;2;12501;2;135;72.4;2.0;22790
2;2020;2;6124;2;135;53.3;2.0;25990
2;2019;2;10124;2;135;85.6;1.8;21490
2;2019;2;9107;2;135;72.4;2.0;21490
2;2019;2;2535;2;135;72.4;2.0;23698
2;2020;2;2797;2;135;62.8;1.8;22990
2;2020;2;1879;2;135;53.3;2.0;26490
2;2020;2;1697;2;135;56.5;1.8;25490
2;2019;2;13410;2;135;72.4;2.0;22990
2;2019;1;4332;1;150;39.2;1.2;19990
2;2019;1;8503;1;150;39.2;1.2;20990
2;2019;1;3695;1;150;39.2;1.2;17890
2;2019;1;2579;1;145;39.2;1.2;18995
2;2019;1;6057;1;145;39.2;1.2;17990
2;2019;1;2907;1;145;39.2;1.2;18690
2;2019;1;7134;1;145;39.2;1.2;16990
2;2019;1;25;1;145;39.2;1.2;16990
2;2019;2;4451;2;135;72.4;2.0;22727
2;2019;2;5668;2;135;72.4;2.0;20995
2;2019;2;5250;2;135;85.6;1.8;20995
2;2019;2;4633;2;140;78.5;1.8;22290
2;2019;1;9625;1;145;39.2;1.2;16490
2;2019;2;5804;2;135;85.6;1.8;19790
2;2019;1;10000;1;145;39.2;1.2;15790
2;2019;1;9999;1;145;39.2;1.2;17480
2;2020;2;5000;2;135;57.7;1.8;24980
2;2019;1;3860;1;145;39.2;1.2;18990
2;2019;2;9004;2;135;85.6;1.8;21495
2;2019;1;4500;1;145;39.2;1.2;17960
2;2019;1;4500;1;145;39.2;1.2;17960
2;2019;2;5784;2;135;72.4;2.0;23995
2;2019;1;6551;1;145;39.2;1.2;17995
2;2019;2;6770;2;135;72.4;2.0;24795
2;2019;1;500;1;145;39.2;1.2;18995
2;2019;1;500;1;145;39.2;1.2;19995
2;2019;2;10500;2;135;72.4;2.0;22595
2;2019;2;1215;2;135;78.5;1.8;25595
2;2019;2;5558;2;135;78.5;1.8;23445
2;2019;2;6125;2;135;78.5;1.8;23395
2;2019;2;2620;2;135;78.5;1.8;23445
2;2019;2;2474;2;140;72.4;2.0;24998
2;2019;2;6513;2;140;78.5;1.8;23498
2;2019;2;6989;2;135;72.4;2.0;23995
2;2019;2;11000;2;140;72.4;2.0;22995
2;2019;2;3754;2;135;78.5;1.8;22995
2;2020;2;987;2;140;53.3;2.0;28815
2;2019;2;11293;2;135;85.6;1.8;19995
2;2019;2;5674;2;140;85.6;1.8;19995
2;2019;2;9250;2;135;72.4;2.0;23995
2;2019;1;5600;1;145;39.2;1.2;23495
2;2020;2;2500;2;135;53.3;2.0;27995
2;2019;2;11449;2;140;78.5;1.8;21000
2;2020;2;10;2;140;56.5;1.8;28000
2;2019;1;3510;1;145;39.2;1.2;17999
2;2019;2;4412;2;135;78.5;1.8;20497
2;2019;2;10016;2;135;78.5;1.8;23500
2;2019;2;11051;2;135;85.6;1.8;21665
2;2019;1;5102;1;145;39.2;1.2;21280
2;2019;2;2535;2;135;72.4;2.0;24960
2;2019;1;8970;1;145;39.2;1.2;19540
2;2019;2;5922;2;135;85.6;1.8;20110
2;2019;2;15631;2;135;72.4;2.0;23060
2;2020;2;3636;2;140;53.3;2.0;26991
2;2019;2;5910;2;135;85.6;1.8;22900
2;2019;2;8812;2;135;78.5;1.8;24025
2;2019;2;1000;2;135;72.4;2.0;26495
2;2019;2;1000;2;135;72.4;2.0;27795
2;2019;2;4113;2;135;85.6;1.8;22999
2;2019;2;8171;2;135;78.5;1.8;21999
2;2019;1;3422;1;145;39.2;1.2;19990
2;2019;1;6522;1;145;39.2;1.2;19900
2;2019;2;11478;2;135;78.5;1.8;22000
2;2019;1;10011;1;150;39.2;1.2;19290
2;2019;1;7777;1;145;39.2;1.2;19995
2;2019;2;14417;2;140;72.4;2.0;23888
2;2019;2;2034;2;140;78.5;1.8;22495
2;2020;2;2141;2;140;56.5;1.8;28495
2;2019;2;3998;2;135;72.4;2.0;25195
2;2019;2;10420;2;140;85.6;1.8;21495
2;2019;2;10120;2;140;78.5;1.8;21790
2;2020;2;3989;2;135;57.7;1.8;24995
2;2020;2;636;2;135;62.8;1.8;22995
2;2019;2;3000;2;140;72.4;2.0;26995
2;2019;2;9333;2;135;78.5;1.8;21995
2;2019;1;999;1;145;39.2;1.2;17495
2;2019;2;12000;2;135;72.4;2.0;22050
2;2020;2;1544;2;135;53.3;2.0;28795
2;2020;1;7345;1;145;39.2;1.2;20692
2;2019;2;20657;2;140;85.6;1.8;21495
2;2019;2;8309;2;135;78.5;1.8;22514
2;2020;2;943;2;135;53.3;2.0;29450
2;2020;2;3168;2;135;53.3;2.0;26950
